Medicina,Peso,Indice PH
M3288,-4.587090065,4.047650544
M3289,-4.775919954,5.102357264
M3290,-4.27970152,4.066843734
M3291,-3.864606952,6.090212174
M3292,-3.321633053,5.656780125
M3293,-4.855250256,4.5686455
M3294,-3.765102253,6.651690106
M3295,-3.130811551,5.911485695
M3296,-3.230947813,5.682717729
M3297,-5.275557086,3.341799418
M3298,-3.414385612,3.987396795
M3299,-4.135013626,4.438175331
M3300,-2.894873817,4.737845052
M3301,-3.256558341,3.950758909
M3302,-4.279076597,5.524064494
M3303,-3.784461969,4.581830364
M3304,-3.591318797,4.867702559
M3305,-5.968942761,4.56116344
M3306,-4.491190578,4.929392494
M3307,-4.316357512,6.09774396
M3308,-4.915802938,3.535622847
M3309,-5.785894664,4.230828429
M3310,-3.327969994,4.623268308
M3311,-4.491028775,5.443791945
M3312,-3.062272528,4.181531888
M3313,-4.766592327,4.580175372
M3314,-3.237499364,5.562787009
M3315,-3.437242698,4.017652226
M3316,-3.552083964,5.838087188
M3317,-4.830398321,5.273742934
M3318,-4.142652515,5.455929929
M3319,-4.375950837,4.988088825
M3320,-4.767909389,4.202038433
M3321,-4.356020238,3.720377884
M3322,-5.296938993,5.122704561
M3323,-4.125915507,5.572445882
M3324,-4.157966603,5.579362169
M3325,-4.665093961,4.931163402
M3326,-3.490132851,6.318509153
M3327,-4.838878945,5.148022253
M3328,-4.198546548,4.677611672
M3329,-3.580069473,5.084178229
M3330,-3.829420873,4.507223883
M3331,-5.91790164,5.55002444
M3332,-4.617935072,6.245402219
M3333,-4.324882646,5.832068946
M3334,-4.442655777,5.198609292
M3335,-5.082372778,3.911357098
M3336,-4.034492983,4.490662695
M3337,-4.134104632,5.322435466
M3338,-2.976325497,4.93872002
M3339,-3.910224714,6.105948668
M3340,-3.435614886,5.528684863
M3341,-4.104317564,3.853045111
M3342,-5.460371544,5.506380738
M3343,-5.178623502,5.534887605
M3344,-4.601123135,6.400560176
M3345,-4.346983933,5.068260574
M3346,-3.538919167,5.210412244
M3347,-4.667564921,3.739672699
M3348,-4.503036289,4.631728722
M3349,-3.795318566,3.805160632
M3350,-4.449639666,4.881627984
M3351,-4.982735891,4.376419583
M3352,-4.44323275,3.969538271
M3353,-4.54422047,4.996411847
M3354,-3.44706832,4.327440031
M3355,-3.822449556,6.014224937
M3356,-3.563255085,6.781906823
M3357,-4.367797599,5.12212961
M3358,-2.306629866,5.22580824
M3359,-3.912718805,3.433324041
M3360,-4.735860836,6.197915244
M3361,-5.058884798,4.500939498
M3362,-3.921079852,5.312718844
M3363,-4.325312023,4.838961567
M3364,-5.081513466,5.274849587
M3365,-4.375852166,4.930886182
M3366,-5.302408619,5.104553726
M3367,-3.454066277,4.148754672
M3368,-2.445033288,5.106155844
M3369,-3.407809636,3.809303977
M3370,-4.258541747,4.91314676
M3371,-2.912283246,5.146071699
M3372,-3.767175795,4.777243509
M3373,-5.775195769,5.260575624
M3374,-4.115701804,5.707996272
M3375,-3.937039951,3.724801183
M3376,-3.550225551,3.835711461
M3377,-4.131420646,4.504179448
M3378,-3.061037465,5.342566195
M3379,-5.062716089,5.276562531
M3380,-2.03262923,4.715727396
M3381,-2.918236139,5.464083824
M3382,-4.19741863,6.663017865
M3383,-3.769586662,4.13676051
M3384,-4.698139281,4.323132056
M3385,-4.744604565,3.536003083
M3386,-3.939075698,5.106888596
M3387,-3.211468426,5.635834835
M3388,-3.259326754,4.702799338
M3389,-2.294800216,5.872039271
M3390,-4.260666341,4.814751396
M3391,-4.178410771,5.19496348
M3392,-6.187441019,5.811106744
M3393,-4.24683865,5.470330437
M3394,-3.883113327,5.252548089
M3395,-3.969813865,6.141181386
M3396,-4.518117295,4.26875319
M3397,-5.029925612,4.628201763
M3398,-4.32881248,5.236960653
M3399,-2.23956373,4.714365972
M3400,-4.74323767,4.548914662
M3401,-3.997868477,5.576305596
M3402,-4.926097409,4.593891954
M3403,-3.068374999,5.316049212
M3404,-3.370851186,4.853302983
M3405,-3.871726663,4.651358049
M3406,-4.038030874,5.365803338
M3407,-2.81690018,5.232878676
M3408,-3.537783341,3.421034348
M3409,-4.002825402,4.728754756
M3410,-3.890668024,4.137109526
M3411,-2.768812964,5.089516532
M3412,-3.604129295,4.426027625
M3413,-3.784912341,4.988672744
M3414,-3.545141811,6.002862365
M3415,-4.078872766,6.361402263
M3416,-4.789778413,5.63883669
M3417,-3.705913637,3.721504205
M3418,-5.297839747,6.173758946
M3419,-4.555318194,5.860057297
M3420,-3.153646047,5.202750475
M3421,-4.555662608,6.944377748
M3422,-3.78390986,4.631238352
M3423,-4.17221555,6.434946521
M3424,-3.778034593,4.114800542
M3425,-3.661120168,4.682214408
M3426,-4.400738718,4.0619564
M3427,-5.699654093,5.450091411
M3428,-3.183077805,5.29115406
M3429,-4.446336041,4.479025712
M3430,-3.772157339,3.874422936
M3431,-3.224348001,2.841909132
M3432,-4.865920995,4.237102958
M3433,-2.995065752,3.852376577
M3434,-3.407067536,5.528866758
M3435,-3.90209593,5.861942176
M3436,-4.287031977,3.398269843
M3437,-3.035844,3.602089824
M3438,-3.643373248,4.616841464
M3439,-3.57413187,5.757869862
M3440,-1.845692601,6.002558597
M3441,-3.556290158,6.176378462
M3442,-3.058785239,4.682887604
M3443,-4.04054735,4.473909042
M3444,-2.558187561,4.172995005
M3445,-4.076077986,5.440744
M3446,-4.795995121,5.611839136
M3447,-4.013314467,3.77588368
M3448,-5.37283762,4.888138575
M3449,-2.993923402,4.574953812
M3450,-4.947324675,5.481726825
M3451,-3.77468403,5.915111347
M3452,-3.268520432,5.959609846
M3453,-3.613801874,5.389992541
M3454,-3.701159514,4.665025785
M3455,-4.691581136,4.617875452
M3456,-4.044040418,4.060531756
M3457,-3.255679134,5.931478232
M3458,-4.610864636,4.281313674
M3459,-4.988558245,3.442126953
M3460,-4.558933411,4.338390344
M3461,-3.316447173,6.160844478
M3462,-4.21965249,5.202265219
M3463,-3.821703126,4.7065932
M3464,-5.395867629,5.163438334
M3465,-4.61810501,5.3107514
M3466,-4.559584408,5.350357495
M3467,-5.012744298,4.85577433
M3468,-3.060825179,6.827538116
M3469,-3.168084463,5.846586544
M3470,-5.253773262,3.018442752
M3471,-3.800105041,4.23886931
M3472,-4.7724421,4.97400686
M3473,-4.132596542,5.397742457
M3474,-3.963456976,4.772199132
M3475,-2.632355867,4.963308315
M3476,-3.70365084,4.740067752
M3477,-4.525162484,3.946907364
M3478,-3.334893534,6.703809097
M3479,-3.299199319,4.843101821
M3480,-3.889353614,6.859726141
M3481,-2.206214853,4.28782479
M3482,-4.133413348,4.79425202
M3483,-4.367237132,3.952926994
M3484,-3.563045236,4.315516949
M3485,-5.041842239,5.721630199
M3486,-4.329219215,5.604611986
M3487,-4.43206214,4.299622202
M3488,-2.906824066,5.120768299
M3489,-3.434520642,4.647683965
M3490,-3.513943827,5.662116827
M3491,-3.264147671,4.38454025
M3492,-3.280485378,6.244620784
M3493,-3.973826097,3.759718907
M3494,-5.132685579,5.232596813
M3495,-5.344688168,3.789580255
M3496,-3.969775052,4.419477188
M3497,-2.669230031,4.139513071
M3498,-3.335200245,6.239054043
M3499,-3.161876288,4.86998327
M3500,-2.564945933,5.260656638
M3501,-11.02375475,1.608313695
M3502,-10.68165293,1.433764354
M3503,-9.753219801,3.545248724
M3504,-10.07321387,2.198428162
M3505,-9.530951715,2.928826628
M3506,-9.178451863,2.67981846
M3507,-10.65276625,2.149290918
M3508,-10.6890723,2.96091473
M3509,-9.67617058,1.91900176
M3510,-10.08577909,2.387699445
M3511,-9.990841898,0.896818504
M3512,-10.62875051,1.132406453
M3513,-10.67349575,2.543310573
M3514,-9.682774833,1.748587832
M3515,-8.892296022,1.70877839
M3516,-10.2460262,2.272811528
M3517,-9.213199371,0.133373696
M3518,-9.027504588,1.744184879
M3519,-9.238881286,1.233290695
M3520,-8.923344516,2.335353785
M3521,-9.745265751,2.021689002
M3522,-11.14611237,0.912278589
M3523,-10.58487584,1.929463107
M3524,-10.10973737,1.839693902
M3525,-11.03088395,2.372279959
M3526,-10.37218543,1.555753064
M3527,-9.094965238,1.041861582
M3528,-10.5541358,1.946341144
M3529,-9.855884316,2.355920988
M3530,-9.80028877,2.256236177
M3531,-8.689874796,2.469022786
M3532,-10.17879453,1.334908954
M3533,-9.541793743,1.395137094
M3534,-10.8742573,1.524916942
M3535,-10.62277063,2.438251131
M3536,-9.768149794,2.201384829
M3537,-9.627709502,2.249192748
M3538,-10.33523903,2.722427779
M3539,-9.804938786,2.481135906
M3540,-10.47763972,1.876344958
M3541,-9.592283128,2.11473987
M3542,-10.49866678,3.581937891
M3543,-9.821577598,3.023590321
M3544,-9.749786846,1.681539755
M3545,-8.982654475,0.676114451
M3546,-10.78771217,1.721381151
M3547,-9.848231295,2.095303546
M3548,-11.225749,0.581679192
M3549,-9.90994847,2.925045744
M3550,-9.443139091,3.007723806
M3551,-10.75769972,1.991727317
M3552,-10.14565256,1.721558074
M3553,-9.127681633,2.533497957
M3554,-8.824389505,2.519064489
M3555,-9.998545103,1.909056168
M3556,-8.945063503,1.605004228
M3557,-10.11257246,2.182885958
M3558,-10.620494,3.321658369
M3559,-10.073727,0.96693137
M3560,-11.23724653,3.219804232
M3561,-10.5866406,0.696276473
M3562,-10.44106877,1.405776947
M3563,-9.021315979,2.40787642
M3564,-9.841986016,2.787751423
M3565,-8.548659184,1.386924552
M3566,-9.683954969,1.869501543
M3567,-9.748917939,1.420511105
M3568,-10.15885038,0.90573596
M3569,-10.63299394,2.810081599
M3570,-9.879675377,1.658230667
M3571,-10.26705866,2.021711394
M3572,-11.10564992,3.500247207
M3573,-9.634394783,2.242658967
M3574,-10.11714362,1.981395581
M3575,-9.813981408,2.511397421
M3576,-10.36948107,2.170627113
M3577,-9.513368678,1.143448843
M3578,-10.42496165,2.521336012
M3579,-9.747391871,2.005964984
M3580,-9.525584001,1.936814337
M3581,-10.08899901,2.540960905
M3582,-10.65346166,2.138816727
M3583,-9.830565578,1.610950438
M3584,-9.235192907,1.142744102
M3585,-11.5464069,2.462343062
M3586,-9.919056524,2.559087864
M3587,-9.899792424,2.144298496
M3588,-9.751533077,2.065131236
M3589,-10.26885994,1.936283209
M3590,-9.759891351,1.916002468
M3591,-10.39340279,1.850863673
M3592,-9.818738969,3.01785012
M3593,-9.184821536,2.824033427
M3594,-10.06444611,1.735273351
M3595,-10.76624742,2.525203285
M3596,-10.07339369,1.588356616
M3597,-9.691791835,1.491064068
M3598,-10.19185928,1.913195426
M3599,-8.820491017,2.147164418
M3600,-10.31323023,1.598518623
M3601,-10.30180502,0.978154199
M3602,-8.842937283,2.568244657
M3603,-9.78796524,1.683250382
M3604,-9.619930344,2.016299852
M3605,-9.053119099,2.415157503
M3606,-10.46518077,2.059203237
M3607,-10.13184744,2.016087763
M3608,-9.382661145,2.253819626
M3609,-10.56562856,2.389588703
M3610,-9.830408256,1.590690852
M3611,-10.82602348,2.249928155
M3612,-9.638384936,2.430777505
M3613,-8.412682092,2.250452931
M3614,-10.11540173,0.918886172
M3615,-10.2856094,2.814663815
M3616,-8.820629372,1.26138456
M3617,-10.66598334,3.381132367
M3618,-10.26738032,1.530394821
M3619,-10.02328116,1.844113271
M3620,-9.569033511,2.773430666
M3621,-10.7732204,1.035718628
M3622,-10.68712126,2.329280228
M3623,-9.783847233,2.522330644
M3624,-10.13429036,2.381937468
M3625,-11.18996467,1.483744324
M3626,-11.22375543,2.323163697
M3627,-11.22980878,1.304522976
M3628,-9.9859351,2.212151394
M3629,-9.678275516,1.608237712
M3630,-9.526381388,2.134393272
M3631,-10.75401126,1.420796658
M3632,-11.42769598,2.293321885
M3633,-9.579515669,1.650712423
M3634,-10.05978574,1.395165658
M3635,-10.01260016,0.433402866
M3636,-10.2883275,2.334091568
M3637,-10.22121039,3.234310348
M3638,-8.649754007,1.605690351
M3639,-10.10923329,3.021594282
M3640,-9.637340216,1.868866256
M3641,-11.5416214,1.423314922
M3642,-11.05601243,2.058672694
M3643,-10.55500955,1.710131749
M3644,-9.895777115,2.493031968
M3645,-9.743222618,1.389911483
M3646,-8.218052054,2.091875299
M3647,-11.24770679,2.204317461
M3648,-11.22698403,2.090343976
M3649,-10.19963853,2.203441049
M3650,-10.61729147,1.699259081
M3651,-10.73739542,0.949939115
M3652,-9.323445329,2.240033992
M3653,-10.30294149,1.328605004
M3654,-9.667349653,2.790673363
M3655,-9.855553852,1.781315562
M3656,-11.1364649,2.612541875
M3657,-9.456238507,3.224226722
M3658,-10.18197713,1.759058579
M3659,-10.47013008,1.572734636
M3660,-10.10876248,2.789315134
M3661,-9.720725085,2.224998067
M3662,-9.215479407,2.026470812
M3663,-9.927516317,2.100977311
M3664,-11.22452213,1.475298797
M3665,-9.407628042,2.745390039
M3666,-10.38799925,1.673477663
M3667,-8.689904445,2.788177849
M3668,-9.566875953,1.654833543
M3669,-9.535555782,3.033705339
M3670,-10.24212896,2.210962358
M3671,-10.59870759,-0.202919802
M3672,-10.51822906,1.870358185
M3673,-10.92059597,2.894576718
M3674,-10.58481097,1.77360443
M3675,-9.160831698,1.538045985
M3676,-10.42476407,2.31867409
M3677,-10.04229589,3.039440046
M3678,-8.894256349,2.526768094
M3679,-10.3540841,2.08043195
M3680,-10.14302756,2.365803778
M3681,-9.509150492,2.36801488
M3682,-9.858418442,1.872095894
M3683,-9.671552749,2.282297308
M3684,-10.26863499,1.990818792
M3685,-10.1255946,2.498043449
M3686,-8.849870531,2.440976346
M3687,-8.564741079,0.986445104
M3688,-10.02439491,1.611679252
M3689,-10.54958473,1.126342435
M3690,-10.06448778,2.068208219
M3691,-10.40997116,0.382816051
M3692,-10.51017175,1.916189006
M3693,-11.40180942,2.751289768
M3694,-11.10056588,2.309769413
M3695,-10.02085653,3.002181804
M3696,-10.45943525,1.989625358
M3697,-9.061179075,1.618168079
M3698,-11.31435619,0.697319713
M3699,-10.65937011,3.871228712
M3700,-9.643040946,2.206449456
M3701,-9.667007083,2.756575038
M3702,-10.31255046,2.380011371
M3703,-10.7124361,1.724985811
M3704,-11.6835847,1.773056166
M3705,-10.33783575,0.207588603
M3706,-9.666625993,1.285538467
M3707,-10.08588639,1.698848475
M3708,-10.97212862,1.530542951
M3709,-9.321413074,2.516572801
M3710,-9.476754646,2.324196068
M3711,-10.13515966,1.640618804
M3712,-9.941634993,1.158901633
M3713,-9.947708581,2.555069108
M3714,-9.87334953,1.942928267
M3715,-9.451991911,2.237255313
M3716,-10.2558285,2.245688339
M3717,-8.871816215,1.915160798
M3718,-10.81276659,2.508505412
M3719,-10.22858551,2.16184026
M3720,-10.56862082,2.033126072
M3721,-10.47267713,1.244029969
M3722,-11.17287444,2.028300581
M3723,-9.172326726,2.65097348
M3724,-9.945839964,1.709781881
M3725,-10.09011231,2.284764386
M3726,-9.931687127,2.450833953
M3727,-10.50463644,4.36471535
M3728,-10.26266707,1.489894919
M3729,-9.362864669,1.855183639
M3730,-10.04726302,1.694762251
M3731,-9.637174305,0.911591588
M3732,-9.534690545,2.130425481
M3733,-9.270006289,2.231046663
M3734,-10.37983029,1.742655969
M3735,-10.52913465,1.968083338
M3736,-9.730593113,1.927310048
M3737,-10.66940931,1.785432691
M3738,-9.165327935,1.393947643
M3739,-10.76207001,1.489299883
M3740,-9.224953355,1.348907139
M3741,-8.845221115,2.496227463
M3742,-10.91483239,1.981626932
M3743,-9.160699312,2.232915744
M3744,-9.631520643,1.502249264
M3745,-9.917883106,0.461899649
M3746,-10.16895517,2.035339013
M3747,-10.1318482,2.444542487
M3748,-9.373127478,2.811938422
M3749,-10.45915797,0.706623525
M3750,-10.43295513,2.21078837
M3751,-7.805877399,2.112544876
M3752,-8.870037966,2.03276628
M3753,-9.228048897,1.921469994
M3754,-9.319814096,3.380704064
M3755,-10.01801533,1.177837768
M3756,-11.23508065,2.142987326
M3757,-10.13562995,2.313669204
M3758,-9.459378841,0.596529699
M3759,-9.523194779,2.311552666
M3760,-8.860851422,3.035199582
M3761,-9.132264045,1.796347755
M3762,-9.677782776,1.793196851
M3763,-10.39172612,0.96609039
M3764,-10.20069663,2.215167319
M3765,-9.637461465,2.735953515
M3766,-10.33441567,1.107233442
M3767,-10.31577738,1.040482879
M3768,-8.967395794,1.573701799
M3769,-10.09498445,2.068203402
M3770,-11.12267905,2.795726937
M3771,-11.55685351,2.399060281
M3772,-9.825912761,1.941598105
M3773,-10.34013274,1.401059598
M3774,-10.2821684,2.043238366
M3775,-10.09912996,2.382595476
M3776,-9.97356486,1.487532869
M3777,-10.72356404,2.163301543
M3778,-10.01799627,2.191789981
M3779,-11.55892156,2.941886552
M3780,-10.66305059,3.10485277
M3781,-10.27985689,0.6771045
M3782,-9.803054378,2.777064774
M3783,-9.802752221,1.538866274
M3784,-9.100603345,1.068200117
M3785,-8.80555081,1.569468306
M3786,-9.684078256,1.661079038
M3787,-10.58686808,2.221818419
M3788,-9.621385719,1.846811429
M3789,-9.110589012,1.039996948
M3790,-9.19894178,1.752731586
M3791,-9.927240114,0.64582114
M3792,-11.03347886,3.123444371
M3793,-10.91498743,1.542984103
M3794,-10.25993448,2.493728861
M3795,-9.630359465,2.473775306
M3796,-10.41847926,1.535366625
M3797,-11.11386893,0.915659223
M3798,-9.062097184,0.912586804
M3799,-10.32131865,2.572976897
M3800,-9.289734813,1.915030577
M3801,-9.689655951,2.754656409
M3802,-10.92673274,1.667784802
M3803,-9.960848367,-0.078375751
M3804,-9.521554838,1.229556986
M3805,-10.48686939,2.564957781
M3806,-10.49296487,2.147550627
M3807,-9.772568539,3.328198678
M3808,-10.73687152,2.246032616
M3809,-10.48400071,0.726890598
M3810,-9.058675917,3.762700699
M3811,-10.24411879,2.761796974
M3812,-9.677192972,0.963437193
M3813,-10.34705691,2.156909457
M3814,-11.09600021,1.968393253
M3815,-10.33969425,1.46198763
M3816,-10.39868966,0.712307956
M3817,-9.857232781,1.327688306
M3818,-10.35716328,2.194938724
M3819,-9.282621953,1.605305858
M3820,-11.45962301,1.391432342
M3821,-9.723817061,2.034889737
M3822,-10.37787765,3.850093345
M3823,-9.315135909,2.174400912
M3824,-9.951546543,2.546226709
M3825,-8.841383288,1.615618959
M3826,-10.29004628,0.894237933
M3827,-10.22543304,1.199768781
M3828,-9.66257018,2.385023767
M3829,-9.252025932,2.034203458
M3830,-10.85763371,1.966534039
M3831,-11.88153255,2.611256689
M3832,-10.13519375,3.477611803
M3833,-9.823274247,2.683680046
M3834,-8.918537442,1.762292088
M3835,-10.18509499,2.213803375
M3836,-9.934811912,2.668198633
M3837,-9.523963919,2.049982558
M3838,-10.43911804,3.04612748
M3839,-10.71993748,2.87757446
M3840,-10.16324378,2.425406916
M3841,-11.26141738,0.894965289
M3842,-9.641062834,1.15079008
M3843,-10.73581072,1.283652438
M3844,-11.10448213,2.743811578
M3845,-9.958436332,1.981592758
M3846,-9.660337221,3.34979258
M3847,-10.16651734,1.914531276
M3848,-9.623059616,1.992517305
M3849,-9.464532773,1.840895009
M3850,-9.515874524,2.911583595
M3851,-10.14762352,2.748212853
M3852,-9.811603338,2.132476604
M3853,-10.39211186,1.644814892
M3854,-8.928117557,1.733476433
M3855,-10.51118052,1.742252261
M3856,-10.81831716,2.48367089
M3857,-10.44458576,2.719868143
M3858,-10.49292585,3.167971873
M3859,-10.90777012,2.737155527
M3860,-10.90663069,1.234660534
M3861,-8.772170418,2.71428802
M3862,-9.952335455,2.089780543
M3863,-10.6558744,1.496485968
M3864,-9.242353547,1.857397741
M3865,-10.68049683,1.897519916
M3866,-8.910691383,2.001393664
M3867,-10.20705662,2.100621435
M3868,-10.54574417,1.903792385
M3869,-9.062586658,1.684298671
M3870,-10.39597039,2.875077207
M3871,-9.993649519,3.027419766
M3872,-9.483716007,2.38702546
M3873,-9.793829589,2.049586878
M3874,-10.45372514,3.009740741
M3875,-11.4954679,1.738153971
M3876,-10.55529436,1.786029882
M3877,-9.515426917,2.040310503
M3878,-9.235744181,2.707234706
M3879,-9.825600095,1.927670022
M3880,-9.341749517,2.389950568
M3881,-9.770801883,1.928910059
M3882,-8.968900444,2.158334212
M3883,-8.935616205,0.595593295
M3884,-10.4141536,2.991664748
M3885,-9.985685648,2.71465482
M3886,-9.573094089,1.247257668
M3887,-9.088839201,0.242853829
M3888,-9.895167069,3.176352834
M3889,-10.3655311,2.041943446
M3890,-10.02123185,2.663046784
M3891,-10.94641257,2.420975951
M3892,-10.3778628,2.293691562
M3893,-10.61026894,2.83328198
M3894,-9.870563128,2.337958127
M3895,-10.1733336,0.789469255
M3896,-9.186578696,2.482566103
M3897,-9.860533154,1.758358696
M3898,-10.80480956,2.137687654
M3899,-9.688124897,2.155907625
M3900,-10.70660072,2.243684177
M3901,-9.852805308,1.604029026
M3902,-8.263866066,1.594278262
M3903,-10.31072605,1.237329525
M3904,-9.856817388,2.778894087
M3905,-9.186473186,2.066690505
M3906,-10.72071527,2.321784043
M3907,-9.109430605,2.734731256
M3908,-10.28458767,1.179216565
M3909,-9.408786481,1.194314074
M3910,-10.37899601,1.87484861
M3911,-8.771195945,2.490338404
M3912,-9.152830267,1.383063079
M3913,-10.48714995,1.466405699
M3914,-8.701261016,2.379266271
M3915,-10.198402,2.22314895
M3916,-9.42730824,2.39555287
M3917,-9.87370713,2.491698302
M3918,-10.00345947,2.741612934
M3919,-8.557993612,0.76691481
M3920,-11.09241829,2.102722573
M3921,-11.07738657,2.261480726
M3922,-9.423564614,0.792008953
M3923,-11.53613027,2.066179217
M3924,-9.416624664,2.757883358
M3925,-9.072018312,0.920222516
M3926,-11.05534566,2.030005452
M3927,-10.02309351,1.590999645
M3928,-10.42512166,2.501937886
M3929,-9.337797705,1.203162538
M3930,-10.44962045,1.197318872
M3931,-9.429309956,2.919236531
M3932,-10.5426563,2.342381636
M3933,-9.235047052,2.97269474
M3934,-9.735302345,2.615628955
M3935,-10.84198061,2.436942606
M3936,-10.81727829,2.08528121
M3937,-9.959779386,1.061547575
M3938,-11.40441503,1.995165679
M3939,-9.349819448,2.146417176
M3940,-8.951714315,2.359712874
M3941,-9.530443125,1.352198168
M3942,-10.81470682,2.064837199
M3943,-9.829255264,3.219889056
M3944,-8.411228413,1.608489096
M3945,-9.107046854,2.075335097
M3946,-9.6124836,2.126094938
M3947,-9.37937917,1.348555046
M3948,-9.046175702,2.257111219
M3949,-9.86362643,2.150227906
M3950,-10.07562643,0.312268076
M3951,-10.19154133,3.573220293
M3952,-9.885312462,2.976440484
M3953,-10.16491738,2.859712822
M3954,-10.54252223,2.608864289
M3955,-10.66005748,1.756986095
M3956,-9.568414343,1.148604053
M3957,-10.40122876,1.666437536
M3958,-10.668237,2.356816844
M3959,-10.97364917,3.356581321
M3960,-10.97523107,1.288544992
M3961,-9.51250787,3.325998917
M3962,-10.25847875,1.252867768
M3963,-9.560473753,2.570590609
M3964,-9.137062486,1.948405976
M3965,-10.18944922,0.614075002
M3966,-9.484928789,3.774755869
M3967,-7.943874314,1.143341942
M3968,-10.23811078,1.497734838
M3969,-9.682197153,1.679836433
M3970,-10.21688611,1.733452169
M3971,-9.206966977,2.151137883
M3972,-10.28415854,2.233785586
M3973,-10.29617869,3.485367462
M3974,-9.529284704,3.009460256
M3975,-10.01544447,2.683888674
M3976,-10.48609236,1.533245319
M3977,-11.53844016,2.762724112
M3978,-10.99958742,1.858800417
M3979,-10.3838667,1.795010633
M3980,-9.440297461,2.387575633
M3981,-9.503762134,1.151298983
M3982,-9.612207176,0.292386345
M3983,-9.270245043,1.706382193
M3984,-10.14155323,1.4012162
M3985,-9.729084403,2.60587996
M3986,-10.04391652,1.813590142
M3987,-9.681046184,3.022114919
M3988,-10.13170469,1.627405843
M3989,-9.266730091,2.444674036
M3990,-11.10879778,2.348165423
M3991,-8.323033694,2.27841485
M3992,-10.1918813,1.311807532
M3993,-10.87479481,2.042707674
M3994,-10.8129707,1.910129719
M3995,-10.02930064,1.590213547
M3996,-9.075721935,1.783324887
M3997,-10.66974707,1.656872713
M3998,-9.702493474,1.779695518
M3999,-10.58629841,1.388302718
M4000,-9.322182721,1.13378352
M4001,-4.522852088,-6.540823165
M4002,-4.234205322,-4.579572676
M4003,-3.189658311,-4.001693759
M4004,-4.476331587,-6.593625762
M4005,-2.73843842,-7.550359441
M4006,-5.102712297,-5.598387202
M4007,-2.460933892,-6.570438117
M4008,-3.855934028,-6.062602664
M4009,-5.754953787,-6.080890062
M4010,-3.427417304,-5.738833626
M4011,-5.802520917,-7.059798797
M4012,-3.723628669,-5.807914232
M4013,-2.176497156,-6.338108863
M4014,-4.134570724,-7.206758723
M4015,-3.605511404,-6.11495119
M4016,-3.454895095,-6.847247417
M4017,-4.303714027,-3.680069087
M4018,-3.335404081,-5.959333627
M4019,-4.303647812,-6.079850719
M4020,-3.288421616,-6.186394861
M4021,-4.808389368,-6.095378037
M4022,-3.942926866,-5.014150005
M4023,-4.235338762,-7.123146648
M4024,-4.630457268,-6.621943231
M4025,-3.928269435,-5.179442554
M4026,-5.193676289,-5.619231018
M4027,-5.32823366,-6.15638077
M4028,-5.17715737,-4.903680308
M4029,-4.650733922,-6.080917492
M4030,-3.317512226,-5.231210527
M4031,-3.959627867,-6.00255273
M4032,-2.989152521,-4.550049746
M4033,-3.200452574,-5.328595962
M4034,-4.389704375,-5.472170977
M4035,-5.10224413,-6.693246338
M4036,-3.977548951,-6.356710154
M4037,-4.281724866,-5.688319733
M4038,-3.008458542,-5.765830322
M4039,-4.59425598,-7.155519479
M4040,-2.720563138,-5.775783594
M4041,-3.794051418,-5.713552039
M4042,-3.62384231,-7.430791958
M4043,-4.57917756,-6.932511294
M4044,-4.822832568,-4.816321622
M4045,-4.142582685,-6.440807135
M4046,-3.982751413,-6.916512831
M4047,-5.183331854,-6.291882121
M4048,-3.910539038,-4.988834186
M4049,-4.622611218,-5.652664223
M4050,-3.658705614,-7.822827765
M4051,-3.209227782,-6.446480462
M4052,-5.531643708,-7.288856185
M4053,-4.587754816,-6.495034247
M4054,-4.219563264,-7.539010565
M4055,-5.823773711,-5.458314301
M4056,-6.101259135,-5.167235843
M4057,-5.371756021,-5.315278213
M4058,-3.274725647,-5.19021865
M4059,-2.688927369,-4.992038359
M4060,-4.516691333,-6.65989378
M4061,-4.365758897,-6.412288207
M4062,-3.856039208,-7.122657675
M4063,-3.340279649,-7.592577992
M4064,-3.28733142,-6.757651529
M4065,-1.970172758,-7.063602571
M4066,-3.617041726,-5.956715539
M4067,-4.946065152,-6.303674593
M4068,-2.121894876,-5.646759967
M4069,-4.80826428,-6.756319071
M4070,-4.571039826,-5.724761294
M4071,-3.265197089,-5.84174389
M4072,-3.85781461,-7.328235431
M4073,-3.944722099,-7.586754734
M4074,-3.995207837,-7.890267303
M4075,-5.085057638,-6.530573831
M4076,-5.04121523,-5.93218765
M4077,-5.357983645,-5.585758772
M4078,-3.387746907,-6.805681767
M4079,-4.725572783,-6.34410397
M4080,-5.405059044,-7.839403606
M4081,-3.613994338,-4.556276895
M4082,-4.205715366,-6.63763719
M4083,-5.055557035,-5.696317437
M4084,-3.764889082,-7.298541824
M4085,-3.643872604,-6.398964524
M4086,-3.592251479,-5.222664872
M4087,-4.494148483,-6.98160237
M4088,-4.286688449,-5.596008735
M4089,-4.350000748,-6.956742083
M4090,-3.866772208,-5.475729963
M4091,-3.586497434,-5.600193008
M4092,-2.669363444,-6.100085219
M4093,-4.498252115,-4.546780867
M4094,-4.509223785,-7.301522619
M4095,-4.143011906,-5.565789453
M4096,-3.059384152,-4.557619678
M4097,-4.322759155,-5.748277113
M4098,-3.248032292,-5.426474422
M4099,-4.595857279,-6.150450407
M4100,-4.693355646,-5.285916705
M4101,-2.531380176,-7.455118357
M4102,-3.303116713,-6.91666542
M4103,-3.540062315,-6.882970362
